Date,Open,High,Low,Close,Adj Close,Volume
2008-06-03,99.04000091552734,100.22000122070312,97.62999725341797,97.86000061035156,51.67046356201172,12689500
2008-06-04,97.18000030517578,97.72000122070312,95.52999877929688,96.04000091552734,50.709503173828125,13750600
2008-06-05,96.4000015258789,100.23999786376953,96.4000015258789,99.98999786376953,52.79512405395508,13919900
2008-06-06,100.61000061035156,102.1500015258789,98.36000061035156,99.5,52.53640365600586,18575700
2008-06-09,99.94999694824219,101.30000305175781,99.5,101.19999694824219,53.43400192260742,11535600
2008-06-10,100.56999969482422,101.19000244140625,97.66000366210938,98.77999877929688,52.1562385559082,15472800
2008-06-11,99.55000305175781,99.9800033569336,98.2699966430664,99.41999816894531,52.494136810302734,11541400
2008-06-12,98.87000274658203,98.87000274658203,97.56999969482422,98.05999755859375,51.77606964111328,13285400
2008-06-13,97.44999694824219,99.7300033569336,97.01000213623047,99.4000015258789,52.48360061645508,9358000
2008-06-16,99.51000213623047,100.9000015258789,99.11000061035156,99.48999786376953,52.531124114990234,7555400
2008-06-17,99.80000305175781,100.88999938964844,99.05999755859375,100.37000274658203,52.99576950073242,9164800
2008-06-18,99.93000030517578,100.30999755859375,97.83000183105469,99.26000213623047,52.40968704223633,13018400
2008-06-19,99.55999755859375,100.04000091552734,96.86000061035156,96.86000061035156,51.14247512817383,15344100
2008-06-20,97.31999969482422,98.08000183105469,96.08999633789062,96.62000274658203,51.015750885009766,15029800
2008-06-23,96.02999877929688,99.13999938964844,96.02999877929688,99.05999755859375,52.30406951904297,12180900
2008-06-24,98.58000183105469,99.52999877929688,98.0199966430664,98.63999938964844,52.08229446411133,10485900
2008-06-25,98.80999755859375,100.16999816894531,97.3499984741211,99.36000061035156,52.46247100830078,14182900
2008-06-26,99.12999725341797,100.22000122070312,97.41000366210938,97.41000366210938,51.432884216308594,14626300
2008-06-27,97.33000183105469,99.31999969482422,97.33000183105469,97.80000305175781,51.6387939453125,17074300
2008-06-30,98.30000305175781,99.5199966430664,97.51000213623047,99.12999725341797,52.34102249145508,12341600
2008-07-01,98.26000213623047,99.61000061035156,97.7300033569336,99.08000183105469,52.31465148925781,13429300
2008-07-02,99.0999984741211,100.0,97.16999816894531,97.41999816894531,51.43815994262695,17580000
2008-07-03,97.79000091552734,99.43000030517578,97.0,98.62999725341797,52.0770378112793,9401200
2008-07-07,98.11000061035156,99.3499984741211,95.80000305175781,96.81999969482422,51.121337890625,15276600
2008-07-08,96.05999755859375,97.04000091552734,94.55000305175781,95.79000091552734,50.5775146484375,19460800
2008-07-09,96.29000091552734,96.79000091552734,93.7300033569336,93.91000366210938,49.584861755371094,14296700
2008-07-10,93.73999786376953,96.25,92.52999877929688,96.25,50.82038879394531,18101500
2008-07-11,94.95999908447266,95.58999633789062,91.16000366210938,92.25,48.708377838134766,17382000
2008-07-14,92.61000061035156,93.30999755859375,91.5,92.80000305175781,48.99877166748047,11684600
2008-07-15,92.23999786376953,92.83999633789062,89.13999938964844,89.41999816894531,47.21413803100586,15262400
2008-07-16,89.33999633789062,89.5999984741211,86.06999969482422,86.38999938964844,45.614253997802734,20202600
2008-07-17,86.13999938964844,86.75,83.97000122070312,85.66999816894531,45.234100341796875,20537500
2008-07-18,85.93000030517578,87.08000183105469,85.19999694824219,86.05000305175781,45.434749603271484,16142900
2008-07-21,86.56999969482422,86.94999694824219,85.4800033569336,86.91000366210938,45.88883590698242,16626000
2008-07-22,86.5199966430664,87.51000213623047,85.12999725341797,85.62999725341797,45.21297836303711,15075700
2008-07-23,85.75,85.80999755859375,82.33000183105469,82.6500015258789,43.639530181884766,19102700
2008-07-24,82.66000366210938,83.4800033569336,81.52999877929688,82.0,43.29632568359375,18960900
2008-07-25,82.05000305175781,83.97000122070312,81.9000015258789,82.55999755859375,43.59202575683594,14425200
2008-07-28,82.86000061035156,83.47000122070312,82.12999725341797,82.48999786376953,43.55503845214844,10965700
2008-07-29,82.62000274658203,83.69000244140625,81.45999908447266,82.83999633789062,43.73984909057617,14088100
2008-07-30,83.11000061035156,87.41999816894531,82.41999816894531,87.26000213623047,46.07362365722656,17320700
2008-07-31,86.16000366210938,86.98999786376953,84.20999908447266,84.55999755859375,44.648014068603516,15131400
2008-08-01,83.9800033569336,85.45999908447266,83.45999908447266,84.30999755859375,44.51602554321289,13089300
2008-08-04,84.05999755859375,84.76000213623047,82.08000183105469,82.80000305175781,43.71873474121094,16513000
2008-08-05,82.55000305175781,83.30000305175781,80.8499984741211,82.48999786376953,43.55503845214844,21963900
2008-08-06,82.37999725341797,84.81999969482422,82.01000213623047,84.55999755859375,44.648014068603516,19538800
2008-08-07,84.81999969482422,85.30999755859375,83.31999969482422,83.43000030517578,44.05138397216797,12616200
2008-08-08,82.87000274658203,84.44000244140625,81.87000274658203,84.4000015258789,44.56353759765625,14089800
2008-08-11,84.5999984741211,85.12000274658203,83.05000305175781,84.08000183105469,44.394569396972656,11412900
2008-08-12,84.83999633789062,84.83999633789062,83.12000274658203,83.55999755859375,44.12001037597656,12681100
2008-08-13,83.41999816894531,86.33000183105469,83.20999908447266,86.23999786376953,45.535072326660156,15342400
2008-08-14,85.86000061035156,87.4800033569336,85.12000274658203,86.58000183105469,45.71458053588867,14385200
2008-08-15,85.44000244140625,85.72000122070312,83.6500015258789,84.25,44.820823669433594,15663700
2008-08-18,84.69000244140625,85.33000183105469,82.80999755859375,83.19000244140625,44.25691223144531,10383200
2008-08-19,82.75,85.33000183105469,82.75,84.70999908447266,45.0655403137207,10872800
2008-08-20,85.31999969482422,87.0,84.5,86.45999908447266,45.99654006958008,11681800
2008-08-21,87.25,89.0999984741211,87.13999938964844,88.5199966430664,47.09244918823242,11225000
2008-08-22,87.68000030517578,88.77999877929688,87.25,88.0999984741211,46.86901092529297,8574200
2008-08-25,88.58000183105469,88.58000183105469,85.04000091552734,85.51000213623047,45.49113845825195,11343900
2008-08-26,85.80000305175781,86.16000366210938,84.8499984741211,85.79000091552734,45.640106201171875,9351000
2008-08-27,86.7300033569336,87.0,85.80999755859375,86.62000274658203,46.0816764831543,8227700
2008-08-28,87.31999969482422,87.48999786376953,85.36000061035156,87.18000030517578,46.379581451416016,8859100
2008-08-29,87.62000274658203,87.7300033569336,86.12000274658203,86.31999969482422,45.92206573486328,8090400
2008-09-02,84.48999786376953,84.61000061035156,83.20999908447266,83.29000091552734,44.31010818481445,13432900
2008-09-03,83.0999984741211,84.44000244140625,82.94000244140625,84.18000030517578,44.78358840942383,10758500
2008-09-04,84.13999938964844,84.37999725341797,80.81999969482422,81.22000122070312,43.208866119384766,16527700
2008-09-05,81.0,81.7300033569336,79.11000061035156,80.22000122070312,42.6768798828125,15548100
2008-09-08,81.33999633789062,82.3499984741211,79.66999816894531,81.05000305175781,43.11846160888672,15451800
2008-09-09,80.19999694824219,81.33999633789062,78.75,78.79000091552734,41.91610336303711,21150200
2008-09-10,79.6500015258789,81.72000122070312,79.33000183105469,81.16000366210938,43.17696762084961,17746500
2008-09-11,80.4800033569336,83.0,79.62999725341797,82.80000305175781,44.049442291259766,16350800
2008-09-12,82.9000015258789,84.4800033569336,82.47000122070312,84.23999786376953,44.81550216674805,13390100
2008-09-15,81.16000366210938,83.80000305175781,80.08999633789062,80.08999633789062,42.60772705078125,17357200
2008-09-16,78.83999633789062,82.37000274658203,77.5,81.86000061035156,43.549346923828125,20753300
2008-09-17,81.0,83.9000015258789,79.5,80.05000305175781,42.58645248413086,23254500
2008-09-18,81.36000061035156,83.5,78.87999725341797,82.87999725341797,44.09199142456055,23377400
2008-09-19,85.55999755859375,88.11000061035156,83.70999908447266,87.80000305175781,46.70943832397461,23962500
2008-09-22,88.22000122070312,89.75,86.75,87.33000183105469,46.45936965942383,14625700
2008-09-23,87.16000366210938,88.38999938964844,84.88999938964844,85.45999908447266,45.464542388916016,14616700
2008-09-24,85.73999786376953,86.58999633789062,84.8499984741211,85.2300033569336,45.342185974121094,11233800
2008-09-25,85.0999984741211,88.16999816894531,85.0999984741211,87.47000122070312,46.533851623535156,13789200
2008-09-26,86.0,87.12000274658203,84.91000366210938,86.94999694824219,46.257232666015625,11869600
2008-09-29,85.0199966430664,85.51000213623047,77.5,77.5,41.229854583740234,23971900
2008-09-30,78.8499984741211,82.69000244140625,78.5999984741211,82.4800033569336,43.879188537597656,20128900
2008-10-01,81.51000213623047,83.08999633789062,78.47000122070312,82.19999694824219,43.7302360534668,14632000
2008-10-02,81.5,81.98999786376953,78.87000274658203,79.55999755859375,42.32575988769531,18821200
2008-10-03,79.95999908447266,83.69999694824219,79.06999969482422,79.37999725341797,42.230003356933594,18840900
2008-10-06,77.63999938964844,77.8499984741211,72.66000366210938,76.83999633789062,40.878719329833984,26033800
2008-10-07,78.0199966430664,78.55000305175781,72.55000305175781,73.3499984741211,39.02205276489258,24464700
2008-10-08,72.12999725341797,77.16000366210938,70.4000015258789,73.0999984741211,38.88906478881836,28049100
2008-10-09,73.75,73.87999725341797,64.0,64.0,34.04786682128906,26965700
2008-10-10,60.5,64.76000213623047,55.5,57.83000183105469,30.76544189453125,48207200
2008-10-13,60.16999816894531,70.48999786376953,59.43000030517578,69.88999938964844,37.18134307861328,31001300
2008-10-14,72.68000030517578,74.0,65.1500015258789,68.54000091552734,36.4631462097168,27089600
2008-10-15,66.4800033569336,66.4800033569336,58.41999816894531,59.97999954223633,31.909242630004883,25129900
2008-10-16,60.65999984741211,64.38999938964844,55.619998931884766,63.099998474121094,33.56906509399414,31798100
2008-10-17,61.54999923706055,67.41000366210938,59.4900016784668,62.349998474121094,33.17007827758789,21723500
2008-10-20,64.0999984741211,70.0,64.0,69.61000061035156,37.032386779785156,18288900
2008-10-21,67.63999938964844,69.37999725341797,65.0,66.80000305175781,35.537471771240234,17534200
2008-10-22,63.88999938964844,64.83999633789062,60.119998931884766,61.7400016784668,32.845558166503906,22243900
2008-10-23,62.880001068115234,67.0999984741211,60.40999984741211,66.7699966430664,35.5214958190918,26944100
2008-10-24,61.0099983215332,65.45999908447266,60.56999969482422,63.90999984741211,33.99999237060547,19774700
2008-10-27,62.58000183105469,66.4800033569336,60.880001068115234,61.709999084472656,32.82959747314453,18276000
2008-10-28,63.720001220703125,70.87000274658203,61.13999938964844,70.0199966430664,37.250492095947266,25094800
2008-10-29,70.22000122070312,74.31999969482422,69.41000366210938,71.0,37.7718620300293,25863100
2008-10-30,72.11000061035156,74.88999938964844,70.81999969482422,74.18000030517578,39.46359634399414,21848900
2008-10-31,73.86000061035156,75.9800033569336,72.19999694824219,74.5999984741211,39.687049865722656,20506400
2008-11-03,73.44000244140625,74.88999938964844,72.66999816894531,73.69000244140625,39.20293045043945,10465700
2008-11-04,75.41999816894531,78.91999816894531,74.80000305175781,78.19000244140625,41.5969123840332,20119000
2008-11-05,76.7300033569336,78.3499984741211,74.0,74.87999725341797,39.83600997924805,16408800
2008-11-06,73.87999725341797,74.86000061035156,69.02999877929688,70.11000061035156,37.29838562011719,21394000
2008-11-07,70.80999755859375,73.98999786376953,70.5999984741211,73.45999908447266,39.08055877685547,15931900
2008-11-10,75.22000122070312,76.08000183105469,72.80999755859375,74.33999633789062,39.54874038696289,13283400
2008-11-11,72.62999725341797,75.0,71.55999755859375,73.54000091552734,39.12312698364258,15789400
2008-11-12,71.9800033569336,72.87000274658203,67.12999725341797,67.27999877929688,35.79283142089844,22447700
2008-11-13,67.66000366210938,76.11000061035156,65.87999725341797,75.70999908447266,40.27757263183594,28513000
2008-11-14,73.94000244140625,77.3499984741211,69.98999786376953,72.68000030517578,39.00044250488281,26612200
2008-11-17,72.0999984741211,73.56999969482422,70.5999984741211,70.77999877929688,37.980899810791016,20960500
2008-11-18,70.9800033569336,74.05000305175781,70.0,73.4000015258789,39.386810302734375,23618700
2008-11-19,73.13999938964844,75.0,70.3499984741211,70.61000061035156,37.88967514038086,21997100
2008-11-20,69.12999725341797,71.25,64.2699966430664,64.4000015258789,34.5573616027832,34193700
2008-11-21,65.45999908447266,71.04000091552734,64.2699966430664,70.48999786376953,37.82529830932617,34759400
